timestamp,spo2,pulse_rate
1780724756000,95.4,54
1780724760000,95.7,55
1780724764000,95.7,54
1780724768000,95.4,55
1780724772000,95.3,53
1780724776000,95.5,54
1780724780000,95.6,55
1780724784000,95.7,55
1780724788000,95.7,55
1780724792000,95.7,54
1780724796000,95.8,54
1780724800000,95.6,55
1780724804000,95.6,55
1780724808000,95.5,54
1780724812000,95.3,55
1780724816000,95.6,54
1780724820000,95.2,54
1780724824000,95.2,53
1780724828000,95.7,55
1780724832000,95.5,53
1780724836000,95.5,54
1780724840000,95.3,54
1780724844000,95.4,55
1780724848000,95.3,54
1780724852000,95.5,54
1780724856000,95.4,55
1780724860000,95.2,55
1780724864000,95.3,55
1780724868000,95.6,54
1780724872000,95.3,54
1780724876000,95.5,55
1780724880000,95.2,54
1780724884000,95.6,53
1780724888000,95.2,54
1780724892000,95.4,53
1780724896000,95.3,54
1780724900000,95.5,53
1780724904000,95.6,54
1780724908000,95.3,53
1780724912000,95.3,54
1780724916000,95.4,55
1780724920000,95.3,54
1780724924000,95.1,54
1780724928000,95.5,55
1780724932000,95.2,54
1780724936000,95.2,54
1780724940000,95.3,54
1780724944000,95.2,53
1780724948000,95.4,53
1780724952000,95.4,55
1780724956000,95.5,55
1780724960000,95.4,55
1780724964000,95.3,55
1780724968000,95.0,54
1780724972000,95.5,54
1780724976000,95.0,53
1780724980000,95.5,53
1780724984000,95.0,54
1780724988000,95.5,55
1780724992000,95.2,55
1780724996000,95.2,54
1780725000000,95.5,54
1780725004000,95.5,55
1780725008000,95.1,54
1780725012000,95.2,53
1780725016000,95.2,55
1780725020000,95.3,55
1780725024000,95.4,53
1780725028000,95.0,55
1780725032000,95.4,54
1780725036000,95.2,54
1780725040000,95.3,54
1780725044000,95.0,54
1780725048000,95.0,54
1780725052000,94.9,54
1780725056000,95.0,55
1780725060000,95.2,53
1780725064000,95.2,54
1780725068000,95.4,55
1780725072000,94.9,54
1780725076000,95.4,54
1780725080000,95.0,55
1780725084000,95.4,54
1780725088000,95.0,54
1780725092000,95.1,55
1780725096000,95.1,54
1780725100000,95.0,54
1780725104000,95.0,55
1780725108000,95.0,54
1780725112000,95.2,55
1780725116000,95.1,55
1780725120000,95.3,54
1780725124000,95.1,54
1780725128000,94.9,55
1780725132000,94.9,54
1780725136000,95.3,54
1780725140000,95.1,54
1780725144000,94.9,54
1780725148000,95.2,55
1780725152000,94.8,55
1780725156000,95.3,55
1780725160000,94.9,55
1780725164000,95.0,54
1780725168000,95.3,53
1780725172000,94.8,54
1780725176000,95.0,54
1780725180000,95.3,53
1780725184000,95.2,53
1780725188000,95.2,54
1780725192000,95.2,53
1780725196000,94.8,54
1780725200000,94.9,53
1780725204000,95.3,55
1780725208000,95.1,55
1780725212000,95.0,55
1780725216000,94.9,54
1780725220000,95.1,54
1780725224000,94.9,54
1780725228000,94.8,55
1780725232000,95.1,54
1780725236000,95.2,55
1780725240000,94.8,54
1780725244000,95.3,53
1780725248000,95.0,54
1780725252000,94.9,55
1780725256000,94.8,53
1780725260000,94.9,55
1780725264000,95.2,55
1780725268000,95.0,53
1780725272000,94.9,54
1780725276000,94.9,55
1780725280000,94.8,55
1780725284000,95.1,54
1780725288000,95.1,54
1780725292000,95.0,54
1780725296000,94.9,54
1780725300000,95.0,54
1780725304000,94.6,53
1780725308000,95.0,54
1780725312000,95.0,53
1780725316000,95.1,54
1780725320000,94.9,55
1780725324000,94.8,54
1780725328000,95.0,54
1780725332000,95.1,54
1780725336000,94.7,54
1780725340000,94.7,53
1780725344000,94.9,55
1780725348000,95.2,53
1780725352000,94.7,54
1780725356000,95.2,55
1780725360000,94.7,54
1780725364000,95.0,54
1780725368000,94.9,55
1780725372000,94.6,55
1780725376000,95.0,55
1780725380000,94.7,55
1780725384000,95.2,53
1780725388000,95.0,53
1780725392000,95.2,55
1780725396000,95.2,54
1780725400000,94.8,55
1780725404000,94.8,54
1780725408000,94.7,54
1780725412000,95.0,55
1780725416000,94.7,55
1780725420000,95.1,54
1780725424000,94.9,55
1780725428000,94.7,54
1780725432000,94.9,54
1780725436000,95.0,55
1780725440000,94.7,54
1780725444000,94.8,55
1780725448000,94.7,55
1780725452000,94.8,53
1780725456000,94.7,54
1780725460000,94.7,54
1780725464000,95.1,53
1780725468000,94.8,54
1780725472000,94.9,55
1780725476000,94.6,54
1780725480000,94.8,55
1780725484000,94.6,54
1780725488000,94.6,54
1780725492000,94.6,54
1780725496000,94.6,55
1780725500000,94.9,54
1780725504000,95.0,53
1780725508000,94.6,55
1780725512000,94.7,55
1780725516000,94.7,55
1780725520000,95.1,54
1780725524000,94.7,55
1780725528000,95.1,55
1780725532000,95.0,53
1780725536000,95.1,55
1780725540000,95.0,54
1780725544000,94.8,53
1780725548000,94.9,54
1780725552000,94.9,54
1780725556000,94.8,55
1780725560000,95.1,54
1780725564000,94.5,54
1780725568000,95.0,54
1780725572000,94.7,55
1780725576000,95.0,55
1780725580000,94.9,54
1780725584000,94.6,55
1780725588000,95.0,55
1780725592000,94.6,55
1780725596000,94.9,55
